,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2070,717,2,0,42.0,5,190305.78,1,1.0,0.0,99347.8,1
2071,850,1,0,45.0,1,121874.89,1,0.0,0.0,6865.41,1
2072,551,0,1,52.0,1,0.0,1,0.0,0.0,63584.55,1
2073,704,1,0,39.0,1,124640.51,1,1.0,0.0,116511.12,1
2074,608,1,1,44.0,7,114203.47,1,1.0,1.0,77830.36,1
2075,537,1,1,48.0,4,131834.8,1,1.0,0.0,166476.95,1
2076,521,2,0,34.0,7,70731.07,1,1.0,1.0,20243.97,1
2077,831,1,1,44.0,3,111100.98,1,1.0,1.0,28144.07,1
2078,572,1,1,39.0,4,112290.22,1,1.0,0.0,49373.97,1
2079,724,1,1,33.0,4,88046.88,1,0.0,1.0,186942.49,1
2080,546,2,0,45.0,2,0.0,1,0.0,0.0,197789.83,1
2081,850,0,1,40.0,6,0.0,1,1.0,0.0,136985.08,1
2082,560,2,0,43.0,4,95140.44,2,1.0,0.0,123181.44,1
2083,553,1,1,53.0,5,127997.83,1,1.0,0.0,165378.66,1
2084,741,2,1,43.0,0,0.0,2,1.0,1.0,2920.63,1
2085,729,0,0,62.0,4,140549.4,1,1.0,0.0,30990.16,1
2086,609,2,1,61.0,1,0.0,1,1.0,0.0,22447.85,1
2087,564,1,0,44.0,3,111760.4,3,1.0,1.0,104722.47,1
2088,741,0,1,52.0,1,171236.3,2,0.0,0.0,21834.4,1
2089,731,0,0,52.0,10,0.0,1,1.0,1.0,24998.75,1
2090,510,1,1,31.0,0,113688.63,1,1.0,0.0,33099.41,1
2091,547,1,1,50.0,3,81290.02,3,0.0,1.0,177747.03,1
2092,841,1,0,52.0,3,112383.03,1,1.0,0.0,85516.37,1
2093,781,1,0,48.0,9,82794.18,1,1.0,0.0,124720.68,1
2094,621,0,1,47.0,0,0.0,1,1.0,1.0,133831.37,1
2095,513,0,0,45.0,0,164649.52,3,1.0,0.0,49915.52,1
2096,850,1,0,35.0,2,80931.75,1,0.0,0.0,12639.67,1
2097,690,0,0,40.0,9,77641.99,1,0.0,0.0,189051.59,1
2098,850,1,1,28.0,4,147972.19,1,1.0,0.0,60708.72,1
2099,774,0,0,52.0,2,56580.93,1,1.0,0.0,113266.28,1
2100,672,0,0,45.0,9,0.0,1,1.0,1.0,92027.69,1
2101,545,0,1,47.0,8,105792.49,1,0.0,1.0,67830.2,1
2102,556,0,0,51.0,8,61354.14,1,1.0,0.0,198810.65,1
2103,624,0,1,55.0,7,118793.6,1,1.0,1.0,95022.02,1
2104,633,1,1,58.0,2,128137.42,2,1.0,0.0,147635.33,1
2105,752,2,1,48.0,5,116060.08,1,1.0,0.0,156618.38,1
2106,643,0,1,45.0,5,0.0,1,1.0,0.0,142513.5,1
2107,679,0,0,39.0,4,0.0,1,0.0,0.0,172939.3,1
2108,473,0,0,39.0,9,117103.26,2,1.0,1.0,85937.52,1
2109,586,0,0,28.0,5,0.0,3,1.0,0.0,170487.4,1
2110,785,1,0,32.0,3,124493.03,2,0.0,1.0,52583.79,1
2111,636,1,0,48.0,3,120568.41,1,1.0,0.0,190160.04,1
2112,591,1,0,51.0,8,132508.3,1,1.0,1.0,161304.68,1
2113,739,1,1,54.0,8,126418.14,1,1.0,0.0,134420.75,1
2114,775,1,0,38.0,4,125212.65,2,1.0,1.0,15795.88,1
2115,660,1,1,35.0,9,113948.58,1,1.0,0.0,188891.96,1
2116,676,1,0,48.0,2,124442.38,1,1.0,0.0,15068.53,1
2117,745,0,0,36.0,9,0.0,1,1.0,0.0,19605.18,1
2118,621,1,0,55.0,7,131033.76,1,0.0,1.0,75685.59,1
2119,637,1,1,49.0,2,108204.52,1,1.0,0.0,169037.84,1
2120,593,1,0,39.0,8,151391.68,1,1.0,0.0,27274.6,1
2121,788,1,0,49.0,4,137455.99,1,1.0,0.0,184178.29,1
2122,685,0,0,40.0,7,0.0,1,1.0,0.0,72852.74,1
2123,697,0,0,45.0,1,0.0,2,1.0,0.0,46807.62,1
2124,443,1,1,50.0,3,117206.3,1,1.0,0.0,42840.18,1
2125,768,2,0,42.0,3,0.0,1,0.0,0.0,161242.99,1
2126,649,1,0,37.0,8,114737.26,1,1.0,1.0,106655.88,1
2127,410,0,1,33.0,6,125789.69,1,0.0,0.0,66333.56,1
2128,713,1,0,38.0,7,144606.22,1,1.0,1.0,56594.36,1
2129,576,1,0,71.0,6,140273.47,1,1.0,1.0,193135.25,1
2130,688,2,0,33.0,2,0.0,1,0.0,0.0,27557.18,1
2131,713,0,0,32.0,1,117094.02,1,0.0,0.0,149558.83,1
2132,783,2,1,38.0,1,0.0,3,1.0,1.0,80178.54,1
2133,651,0,1,35.0,0,181821.96,2,0.0,1.0,36923.67,1
2134,550,1,0,42.0,10,128707.31,1,1.0,0.0,63092.65,1
2135,850,2,1,54.0,7,108185.81,2,0.0,0.0,24093.4,1
2136,598,0,0,40.0,9,0.0,1,1.0,0.0,68462.59,1
2137,597,2,1,35.0,9,0.0,3,0.0,1.0,73181.39,1
2138,584,1,0,30.0,8,112013.81,1,1.0,0.0,177772.03,1
2139,549,1,1,41.0,9,95020.8,3,1.0,1.0,131710.59,1
2140,607,0,0,48.0,4,112070.86,3,1.0,0.0,173568.3,1
2141,674,1,1,34.0,2,152797.9,1,1.0,0.0,175709.4,1
2142,700,1,0,59.0,5,137648.41,1,1.0,0.0,142977.05,1
2143,659,0,0,44.0,9,23503.31,1,0.0,1.0,169862.01,1
2144,593,1,0,32.0,9,134096.53,2,1.0,0.0,53931.05,1
2145,535,2,0,30.0,5,122924.75,1,0.0,0.0,62390.59,1
2146,529,2,1,63.0,4,96134.11,3,1.0,0.0,108732.96,1
2147,675,0,1,54.0,6,0.0,1,1.0,0.0,110273.84,1
2148,614,0,0,37.0,8,75150.34,4,0.0,1.0,131766.67,1
2149,641,1,0,51.0,2,117306.69,4,1.0,1.0,26912.72,1
2150,704,0,1,50.0,4,165438.26,1,1.0,0.0,120770.75,1
2151,534,0,1,62.0,2,0.0,2,0.0,0.0,42763.12,1
2152,669,0,0,44.0,8,96418.09,1,0.0,0.0,131609.48,1
2153,602,1,0,43.0,2,113641.49,4,1.0,0.0,115116.35,1
2154,704,1,0,24.0,7,113034.22,1,1.0,0.0,162503.48,1
2155,483,0,0,44.0,5,136836.49,1,1.0,0.0,192359.9,1
2156,407,2,1,37.0,1,0.0,1,1.0,1.0,49161.12,1
2157,676,0,0,49.0,1,0.0,1,1.0,0.0,79342.31,1
2158,660,0,0,48.0,0,90044.32,2,0.0,1.0,187604.97,1
2159,650,2,0,25.0,3,86605.5,3,1.0,0.0,16649.31,1
2160,544,1,1,47.0,5,105245.21,1,0.0,0.0,99922.08,1
2161,781,0,0,48.0,0,57098.96,1,1.0,0.0,85644.06,1
2162,750,2,0,33.0,3,161801.47,1,0.0,1.0,153288.97,1
2163,528,1,1,39.0,0,127631.62,1,0.0,1.0,22197.8,1
2164,647,2,0,44.0,5,0.0,3,1.0,1.0,174205.22,1
2165,649,0,0,56.0,8,156974.26,1,1.0,0.0,89405.26,1
2166,684,1,1,42.0,1,117691.0,1,1.0,1.0,23135.65,1
2167,595,0,0,53.0,7,0.0,2,1.0,0.0,41371.68,1
2168,482,1,1,45.0,7,156353.46,1,1.0,0.0,72643.95,1
2169,525,1,0,47.0,1,118087.68,1,1.0,0.0,88120.78,1
2170,751,0,0,48.0,4,0.0,1,0.0,1.0,30165.06,1
2171,722,2,1,43.0,1,0.0,1,1.0,0.0,44560.17,1
2172,493,0,1,54.0,3,167831.88,2,1.0,0.0,150159.95,1
2173,511,1,1,48.0,6,149726.08,1,0.0,0.0,88307.87,1
2174,750,0,0,37.0,6,0.0,1,1.0,1.0,117948.0,1
2175,687,2,1,38.0,8,69434.4,2,1.0,1.0,66580.13,1
2176,434,1,0,58.0,9,125801.03,2,1.0,0.0,60891.8,1
2177,545,1,1,53.0,5,114421.55,1,1.0,0.0,180598.28,1
2178,710,1,0,24.0,2,110407.44,2,0.0,0.0,15832.43,1
2179,698,0,0,40.0,7,105061.74,3,1.0,0.0,107815.31,1
2180,350,2,1,54.0,1,152677.48,1,1.0,1.0,191973.49,1
2181,731,1,0,43.0,9,79120.27,1,0.0,0.0,548.52,1
2182,762,2,0,35.0,3,119349.69,3,1.0,1.0,47114.18,1
2183,583,1,0,54.0,6,115988.86,1,1.0,0.0,57553.98,1
2184,651,0,1,35.0,7,74623.5,3,1.0,0.0,129451.29,1
2185,606,2,0,25.0,3,147386.72,3,1.0,0.0,45482.04,1
2186,607,2,0,62.0,8,108004.64,1,1.0,1.0,23386.77,1
2187,537,0,0,38.0,10,0.0,1,0.0,0.0,52337.97,1
2188,772,1,0,48.0,6,108736.52,1,1.0,0.0,184564.67,1
2189,850,0,0,42.0,8,0.0,1,1.0,0.0,19632.64,1
2190,850,1,1,43.0,0,108508.82,3,1.0,0.0,184044.8,1
2191,710,2,0,51.0,4,93656.95,1,0.0,1.0,141400.51,1
2192,829,1,1,28.0,3,132405.52,3,1.0,0.0,104889.2,1
2193,653,0,1,47.0,6,0.0,1,1.0,0.0,50695.93,1
2194,650,2,1,42.0,4,194532.66,1,1.0,0.0,171045.31,1
2195,617,1,0,58.0,3,119024.75,2,1.0,0.0,35199.24,1
2196,559,0,1,50.0,5,162702.35,1,0.0,0.0,150548.5,1
2197,505,1,0,33.0,3,106506.77,3,1.0,0.0,45445.78,1
2198,802,0,0,60.0,3,92887.06,1,1.0,0.0,39473.63,1
2199,651,0,1,45.0,2,165901.59,2,1.0,0.0,23054.51,1
2200,691,0,0,31.0,5,40915.55,1,1.0,0.0,126213.84,1
2201,736,0,0,42.0,7,117280.23,3,0.0,0.0,41921.06,1
2202,736,1,1,50.0,9,116309.01,1,1.0,0.0,185360.4,1
2203,636,2,1,60.0,7,124447.73,1,1.0,1.0,141364.62,1
2204,465,0,0,51.0,8,122522.32,1,0.0,0.0,181297.65,1
2205,850,0,1,49.0,6,128663.9,1,1.0,0.0,65769.3,1
2206,726,0,1,29.0,7,0.0,2,1.0,1.0,91844.14,1
2207,606,0,1,37.0,6,82373.94,1,0.0,0.0,172526.9,1
2208,817,1,1,45.0,9,101207.75,1,0.0,0.0,88211.12,1
2209,714,0,0,51.0,4,88308.87,3,0.0,0.0,5862.53,1
2210,520,1,0,31.0,3,108914.17,1,1.0,1.0,183572.39,1
2211,727,0,1,61.0,0,128213.96,2,1.0,1.0,188729.08,1
2212,608,0,0,33.0,4,0.0,1,1.0,0.0,79304.38,1
2213,547,1,0,42.0,1,142703.4,1,1.0,0.0,86207.49,1
2214,682,0,1,55.0,9,0.0,1,1.0,0.0,153356.8,1
2215,404,1,0,54.0,4,125456.07,1,1.0,0.0,83715.66,1
2216,639,0,0,60.0,5,162039.78,1,1.0,1.0,84361.72,1
2217,516,0,0,45.0,4,0.0,1,1.0,0.0,95273.73,1
2218,637,1,0,46.0,2,143500.82,1,1.0,0.0,166996.46,1
2219,675,0,0,49.0,0,0.0,1,1.0,1.0,80496.71,1
2220,630,2,1,39.0,10,105473.74,1,0.0,0.0,58854.88,1
2221,480,2,1,47.0,8,75408.33,1,1.0,0.0,25887.89,1
2222,850,1,0,36.0,6,143644.16,1,1.0,0.0,22102.25,1
2223,548,0,0,32.0,2,172448.77,1,1.0,0.0,188083.77,1
2224,691,0,1,41.0,2,0.0,1,1.0,1.0,56850.92,1
2225,662,2,0,35.0,6,0.0,2,0.0,0.0,2423.9,1
2226,709,0,0,36.0,7,0.0,1,0.0,1.0,42085.58,1
2227,583,2,0,40.0,3,54428.37,1,1.0,0.0,109638.78,1
2228,698,2,1,45.0,5,164450.94,1,1.0,0.0,141970.02,1
2229,625,0,0,45.0,3,0.0,1,1.0,1.0,184474.15,1
2230,505,2,0,45.0,9,131355.3,3,1.0,0.0,195395.33,1
2231,812,1,1,39.0,5,115730.71,3,1.0,1.0,185599.34,1
2232,736,0,0,24.0,0,0.0,2,1.0,0.0,109355.73,1
2233,614,0,1,50.0,4,137104.47,1,1.0,0.0,127166.49,1
2234,636,2,1,36.0,1,0.0,3,1.0,1.0,74048.1,1
2235,826,2,0,56.0,8,174506.1,2,0.0,1.0,161802.82,1
2236,742,0,0,60.0,4,0.0,1,1.0,1.0,13161.66,1
2237,569,0,1,41.0,4,120243.49,1,1.0,0.0,163150.03,1
2238,570,1,1,38.0,1,127201.58,1,1.0,0.0,147168.28,1
2239,622,2,0,36.0,0,108960.0,2,1.0,0.0,111180.3,1
2240,482,1,0,48.0,2,69329.47,1,0.0,0.0,102640.52,1
2241,723,2,1,30.0,1,0.0,3,1.0,0.0,164647.72,1
2242,693,1,1,44.0,5,124601.58,2,1.0,1.0,46998.13,1
2243,850,1,1,42.0,8,119839.69,1,0.0,1.0,51016.02,1
2244,636,1,1,49.0,6,113599.74,2,1.0,0.0,158887.09,1
2245,672,0,0,53.0,9,169406.33,4,1.0,1.0,147311.47,1
2246,727,1,1,36.0,6,140418.81,1,1.0,1.0,113033.73,1
2247,601,0,0,43.0,8,0.0,3,0.0,1.0,110916.15,1
2248,628,1,0,51.0,10,115280.49,2,0.0,0.0,12628.61,1
2249,497,0,0,29.0,4,85646.81,1,0.0,0.0,63233.02,1
2250,456,0,0,63.0,1,165350.61,2,0.0,0.0,140758.07,1
2251,653,1,1,41.0,1,104584.11,1,1.0,0.0,15126.32,1
2252,850,2,1,48.0,2,0.0,1,1.0,0.0,169425.3,1
2253,734,0,0,54.0,3,0.0,1,1.0,0.0,130805.54,1
2254,469,1,0,52.0,8,139493.25,3,0.0,0.0,150093.32,1
2255,702,0,0,40.0,1,103549.24,1,0.0,0.0,9712.52,1
2256,612,2,0,52.0,5,144772.69,1,0.0,0.0,98302.57,1
2257,518,1,1,29.0,9,125961.74,2,1.0,0.0,160303.08,1
2258,678,0,0,28.0,4,0.0,2,1.0,1.0,144423.17,1
2259,518,1,1,46.0,4,113625.93,1,0.0,0.0,92727.42,1
2260,683,2,1,29.0,0,133702.89,1,1.0,0.0,55582.54,1
2261,515,0,0,58.0,2,131852.81,1,1.0,0.0,81436.68,1
2262,700,0,0,32.0,8,110923.15,2,1.0,1.0,161845.81,1
2263,650,1,0,28.0,5,122034.4,3,0.0,1.0,146663.43,1
2264,552,1,1,50.0,4,121175.56,1,1.0,0.0,117505.07,1
2265,351,1,0,57.0,4,163146.46,1,1.0,0.0,169621.69,1
2266,570,1,0,50.0,5,129293.74,1,1.0,0.0,177805.44,1
2267,582,2,0,46.0,8,67563.31,1,1.0,0.0,44506.09,1
2268,665,1,0,51.0,9,110610.41,2,0.0,1.0,1112.76,1
2269,540,0,1,22.0,4,0.0,3,1.0,1.0,186233.26,1
2270,576,0,1,24.0,3,0.0,1,0.0,1.0,78498.04,1
2271,527,0,1,39.0,4,0.0,2,1.0,0.0,167183.07,1
2272,820,1,1,39.0,9,111336.89,1,1.0,0.0,16770.31,1
2273,577,2,1,43.0,8,79757.21,1,1.0,0.0,135650.72,1
2274,665,0,1,52.0,3,0.0,1,1.0,0.0,116137.01,1
2275,706,2,1,57.0,7,0.0,1,1.0,0.0,17941.16,1
2276,646,1,0,44.0,2,113063.83,1,0.0,0.0,53072.49,1
2277,596,2,1,30.0,6,121345.88,4,1.0,0.0,41921.75,1
2278,515,1,1,37.0,2,90432.92,1,1.0,1.0,188366.04,1
2279,641,0,0,40.0,9,0.0,1,0.0,0.0,151648.66,1
2280,778,1,0,35.0,1,151958.19,3,1.0,1.0,131238.37,1
2281,630,1,1,29.0,6,131354.39,1,0.0,1.0,9324.31,1
2282,842,0,0,37.0,4,132446.08,2,1.0,0.0,87071.18,1
2283,519,1,1,38.0,1,114141.64,1,1.0,1.0,60988.21,1
2284,635,2,0,32.0,8,0.0,2,1.0,1.0,19367.98,1
2285,527,2,0,35.0,8,0.0,1,1.0,0.0,98031.53,1
2286,621,2,1,53.0,9,170491.84,1,1.0,0.0,35588.07,1
2287,637,1,0,55.0,1,123378.2,1,1.0,0.0,81431.99,1
2288,750,1,1,40.0,5,168286.81,3,1.0,0.0,20451.99,1
2289,584,0,0,66.0,5,0.0,1,1.0,0.0,49553.38,1
2290,718,0,0,41.0,1,0.0,2,0.0,1.0,27509.52,1
2291,557,1,1,57.0,1,120043.13,1,1.0,0.0,132370.75,1
2292,648,2,0,49.0,10,0.0,2,1.0,1.0,159835.78,1
2293,785,2,0,61.0,4,129855.72,2,1.0,0.0,170214.82,1
2294,808,1,0,37.0,2,100431.84,1,1.0,0.0,35140.49,1
2295,476,0,1,37.0,4,0.0,1,1.0,1.0,55775.84,1
2296,607,1,0,39.0,8,105103.33,1,1.0,0.0,104721.5,1
2297,612,2,0,63.0,2,131629.17,2,1.0,0.0,122109.58,1
2298,698,1,0,64.0,1,169362.43,1,1.0,0.0,84760.32,1
2299,459,1,1,46.0,7,110356.42,1,1.0,0.0,4969.13,1
2300,792,2,1,47.0,0,0.0,1,1.0,1.0,5557.88,1
2301,585,1,1,50.0,2,125845.66,1,1.0,0.0,9439.31,1
2302,653,0,1,46.0,0,119556.1,1,1.0,0.0,78250.13,1
2303,469,0,0,48.0,5,0.0,1,1.0,0.0,160529.71,1
2304,565,1,0,47.0,10,139756.12,1,1.0,0.0,165849.49,1
2305,567,0,1,54.0,9,96402.96,1,0.0,0.0,52035.29,1
2306,579,2,1,56.0,4,99340.83,1,0.0,0.0,4523.74,1
2307,599,1,1,45.0,10,103583.05,1,1.0,0.0,132127.69,1
2308,849,1,0,49.0,9,132934.89,1,1.0,0.0,171056.65,1
2309,765,0,0,50.0,9,126547.8,1,1.0,1.0,79579.94,1
2310,534,0,0,49.0,7,0.0,1,1.0,0.0,13566.48,1
2311,535,0,1,38.0,2,119272.29,1,0.0,0.0,195896.59,1
2312,580,1,1,38.0,9,115442.19,2,1.0,0.0,128481.5,1
2313,543,1,0,57.0,1,106138.33,2,1.0,1.0,120657.32,1
2314,704,1,1,27.0,5,147004.34,1,1.0,0.0,64381.33,1
2315,586,0,0,46.0,0,0.0,3,0.0,1.0,131553.82,1
2316,559,0,1,45.0,8,24043.45,1,0.0,1.0,169781.45,1
2317,507,1,1,36.0,9,118214.32,3,1.0,0.0,119110.03,1
2318,575,1,1,47.0,9,107915.94,2,1.0,1.0,63452.18,1
2319,633,0,1,40.0,4,150578.0,1,0.0,1.0,34670.62,1
2320,521,0,1,38.0,5,110641.18,1,0.0,1.0,136507.69,1
2321,841,0,0,52.0,5,0.0,1,0.0,0.0,183239.71,1
2322,689,2,0,45.0,0,57784.22,1,1.0,0.0,197804.0,1
2323,519,2,0,47.0,6,157296.02,2,0.0,0.0,147278.43,1
2324,821,2,0,38.0,8,0.0,2,0.0,1.0,126241.4,1
2325,589,1,1,55.0,7,119961.48,1,1.0,0.0,65156.83,1
2326,633,0,0,47.0,0,0.0,1,1.0,1.0,6342.84,1
2327,556,2,1,38.0,8,0.0,2,0.0,0.0,417.41,1
2328,721,2,0,32.0,10,0.0,1,1.0,0.0,136119.96,1
2329,526,0,1,52.0,8,93590.47,1,0.0,1.0,21228.71,1
2330,768,1,1,49.0,1,133384.66,1,1.0,0.0,102397.22,1
2331,812,2,0,49.0,8,66079.45,2,0.0,0.0,91556.57,1
2332,708,0,1,34.0,3,0.0,1,0.0,1.0,121457.88,1
2333,766,1,1,27.0,5,126285.73,1,1.0,0.0,177614.17,1
2334,705,1,0,64.0,3,153469.26,3,0.0,0.0,146573.66,1
2335,550,1,0,45.0,8,111257.59,1,0.0,0.0,97623.42,1
2336,735,0,0,38.0,1,0.0,3,0.0,0.0,92220.12,1
2337,721,0,0,55.0,3,44020.89,1,1.0,0.0,65864.4,1
2338,706,1,0,46.0,4,105214.58,1,1.0,0.0,108699.59,1
2339,553,2,0,48.0,3,0.0,1,0.0,1.0,30730.95,1
2340,504,1,0,43.0,7,102365.49,1,1.0,0.0,194690.77,1
2341,654,2,0,32.0,2,0.0,1,1.0,1.0,51972.92,1
2342,674,1,0,44.0,4,131593.85,1,0.0,1.0,171345.02,1
2343,740,0,0,60.0,5,108028.08,2,0.0,0.0,25980.42,1
2344,670,1,1,43.0,9,111677.88,1,1.0,0.0,178827.3,1
2345,781,0,0,27.0,7,186558.55,1,1.0,1.0,175071.29,1
2346,602,1,0,26.0,8,113674.2,1,1.0,0.0,197861.16,1
2347,603,0,1,32.0,7,0.0,1,1.0,0.0,198055.94,1
2348,768,1,1,37.0,9,108308.11,1,1.0,0.0,41788.25,1
2349,651,0,1,45.0,1,0.0,1,1.0,0.0,67740.08,1
2350,474,0,1,33.0,5,0.0,2,1.0,0.0,181945.52,1
2351,620,1,1,39.0,9,159492.79,1,1.0,0.0,80582.34,1
2352,700,0,1,46.0,5,95872.86,1,1.0,0.0,98273.01,1
2353,756,0,1,60.0,2,0.0,1,1.0,1.0,166513.49,1
2354,664,2,1,44.0,7,77526.66,3,0.0,0.0,57338.56,1
2355,850,0,1,58.0,8,156652.13,1,0.0,0.0,25899.21,1
2356,689,2,0,28.0,5,95328.6,1,1.0,0.0,6129.61,1
2357,758,0,0,50.0,2,95813.76,3,1.0,1.0,67944.09,1
2358,756,1,0,26.0,5,155143.52,1,0.0,1.0,135034.57,1
2359,699,0,0,43.0,3,80764.03,1,1.0,0.0,199378.58,1
2360,577,2,1,51.0,2,108867.0,1,0.0,0.0,140800.66,1
2361,671,1,1,45.0,6,99564.22,1,1.0,1.0,108872.45,1
2362,634,2,1,31.0,9,108632.48,1,1.0,1.0,179485.96,1
2363,653,1,0,37.0,3,125734.2,2,1.0,0.0,134625.09,1
2364,592,0,1,54.0,8,0.0,1,1.0,1.0,28737.71,1
2365,648,2,1,49.0,5,0.0,1,1.0,0.0,149946.43,1
2366,647,2,0,26.0,8,109958.15,1,1.0,1.0,136592.24,1
2367,713,0,1,53.0,6,115029.4,1,0.0,0.0,191521.32,1
2368,575,2,1,52.0,8,123925.23,1,0.0,0.0,111342.66,1
2369,765,1,0,46.0,8,119492.88,2,0.0,1.0,166896.01,1
2370,414,0,1,38.0,8,0.0,1,0.0,1.0,77661.12,1
2371,605,2,0,57.0,2,0.0,3,1.0,0.0,66652.75,1
2372,567,2,0,54.0,5,92316.31,2,1.0,0.0,158590.66,1
2373,616,1,0,43.0,7,95984.21,1,0.0,1.0,115262.54,1
2374,790,2,0,46.0,9,0.0,1,0.0,0.0,14679.81,1
2375,655,1,0,40.0,0,81954.6,1,1.0,1.0,198798.44,1
2376,551,1,1,50.0,1,121399.98,1,0.0,1.0,84508.44,1
2377,764,2,0,48.0,1,75990.97,1,1.0,0.0,158323.81,1
2378,594,0,0,56.0,7,0.0,1,1.0,0.0,26215.85,1
2379,708,0,1,52.0,10,105355.81,1,1.0,0.0,123.07,1
2380,432,0,1,42.0,9,152603.45,1,1.0,0.0,110265.24,1
2381,741,0,1,42.0,6,106036.52,1,1.0,0.0,194686.78,1
2382,715,0,0,41.0,8,56214.85,2,0.0,0.0,92982.61,1
2383,539,2,1,38.0,6,0.0,1,1.0,1.0,152880.07,1
2384,685,2,0,30.0,2,0.0,3,1.0,1.0,172576.43,1
2385,656,0,0,48.0,9,0.0,2,1.0,1.0,85240.61,1
2386,454,1,0,50.0,10,92895.56,1,1.0,0.0,154344.0,1
2387,495,1,0,34.0,9,117160.32,1,1.0,1.0,116069.24,1
2388,781,0,1,38.0,2,117810.79,1,0.0,1.0,65632.33,1
2389,740,2,1,43.0,9,0.0,1,1.0,0.0,199290.68,1
2390,834,0,1,36.0,8,142882.49,1,1.0,0.0,89983.02,1
2391,735,0,1,41.0,7,74135.85,1,1.0,1.0,11783.1,1
2392,623,0,1,45.0,0,0.0,1,1.0,0.0,196533.72,1
2393,600,1,1,43.0,8,133379.41,1,1.0,0.0,177378.66,1
2394,675,0,0,61.0,5,62055.17,3,1.0,0.0,166305.16,1
2395,793,1,1,54.0,2,128966.13,1,0.0,0.0,18633.4,1
2396,590,2,1,29.0,10,0.0,1,1.0,1.0,51907.72,1
2397,756,2,1,38.0,6,119208.85,1,1.0,0.0,169763.89,1
2398,618,1,0,54.0,4,118449.21,1,1.0,1.0,133573.29,1
2399,591,2,0,39.0,3,0.0,3,1.0,0.0,140469.38,1
2400,832,0,1,61.0,2,0.0,1,0.0,1.0,127804.66,1
2401,739,2,0,41.0,8,0.0,1,1.0,0.0,191694.77,1
2402,588,2,0,22.0,9,67178.19,1,1.0,1.0,163534.75,1
2403,779,0,0,48.0,2,115290.27,1,0.0,0.0,98912.69,1
2404,704,2,0,24.0,2,0.0,1,1.0,0.0,35600.25,1
2405,697,2,1,62.0,7,0.0,1,1.0,0.0,129188.18,1
2406,459,2,0,42.0,6,129634.25,2,1.0,1.0,177683.02,1
2407,644,0,1,37.0,6,117271.8,2,1.0,0.0,104217.96,1
2408,559,0,1,49.0,2,147069.78,1,1.0,0.0,120540.83,1
2409,481,0,0,57.0,9,0.0,3,1.0,1.0,169719.35,1
2410,550,0,0,40.0,8,150490.32,1,0.0,0.0,166468.21,1
2411,760,0,0,51.0,2,100946.71,1,0.0,0.0,179614.8,1
2412,538,0,0,62.0,3,75051.49,1,0.0,0.0,17682.02,1
2413,584,1,0,54.0,1,77354.37,1,0.0,0.0,138192.98,1
2414,820,0,0,39.0,1,104614.29,1,1.0,0.0,61538.43,1
2415,786,0,0,33.0,0,83036.05,1,0.0,1.0,154990.58,1
2416,557,0,0,39.0,7,49572.73,1,1.0,0.0,115287.99,1
2417,757,1,0,43.0,5,131433.33,2,1.0,1.0,3497.43,1
2418,592,2,1,38.0,3,0.0,1,1.0,1.0,12905.89,1
2419,688,0,1,38.0,7,148045.68,1,1.0,0.0,175479.92,1
2420,589,0,1,38.0,4,0.0,1,1.0,0.0,95483.48,1
2421,580,1,1,45.0,8,103741.14,1,1.0,0.0,47428.73,1
2422,695,1,0,53.0,8,95231.91,1,0.0,0.0,70140.8,1
2423,531,1,0,31.0,7,117052.82,1,1.0,0.0,118508.09,1
2424,672,2,0,56.0,2,209767.31,2,1.0,1.0,150694.42,1
2425,794,1,0,55.0,6,115796.7,1,1.0,0.0,160526.36,1
2426,707,0,1,40.0,1,0.0,2,1.0,0.0,14090.4,1
2427,625,0,1,43.0,8,201696.07,1,1.0,0.0,133020.9,1
2428,791,0,0,33.0,3,0.0,1,1.0,1.0,144413.92,1
2429,785,0,0,39.0,1,130147.98,1,1.0,0.0,163798.41,1
2430,578,0,1,45.0,1,148600.91,1,1.0,0.0,143397.14,1
2431,727,1,1,45.0,6,114422.85,2,1.0,1.0,104678.78,1
2432,705,1,0,37.0,3,109974.22,1,1.0,1.0,36320.87,1
2433,815,0,0,56.0,3,0.0,3,1.0,1.0,94248.16,1
2434,727,2,0,31.0,0,0.0,1,1.0,0.0,121751.04,1
2435,485,0,1,29.0,7,182123.79,1,1.0,0.0,116828.51,1
2436,684,1,1,37.0,1,126817.13,2,1.0,1.0,29995.83,1
2437,502,1,0,42.0,0,132002.7,1,0.0,1.0,28204.98,1
2438,699,0,1,40.0,7,0.0,1,0.0,1.0,152876.13,1
2439,676,0,0,40.0,2,147803.48,1,1.0,0.0,95181.06,1
2440,696,0,1,42.0,4,0.0,1,0.0,0.0,126353.13,1
2441,537,1,1,39.0,3,135309.36,1,1.0,0.0,31728.86,1
2442,606,2,1,35.0,7,0.0,1,1.0,0.0,106837.06,1
2443,756,0,1,62.0,3,0.0,1,1.0,1.0,11199.04,1
2444,555,0,1,51.0,5,0.0,3,1.0,0.0,189122.89,1
2445,637,1,0,39.0,3,109698.41,1,1.0,1.0,88391.29,1
2446,624,1,0,52.0,0,133723.43,1,0.0,0.0,4859.59,1
2447,350,0,1,51.0,10,0.0,1,1.0,1.0,125823.79,1
2448,774,0,1,53.0,4,113709.28,1,1.0,1.0,153887.93,1
