,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8423,475,0,0,45.0,0,134264.04,1,1.0,0.0,27822.99,1
8424,678,0,1,54.0,7,128914.97,1,0.0,0.0,191746.23,1
8425,632,1,1,48.0,6,126066.26,1,1.0,0.0,64345.61,1
8426,752,2,1,48.0,5,116060.08,1,1.0,0.0,156618.38,1
8427,539,0,0,47.0,2,127286.04,2,1.0,1.0,166929.43,1
8428,682,0,0,52.0,5,112670.48,1,1.0,0.0,21085.17,1
8429,407,2,1,37.0,1,0.0,1,1.0,1.0,49161.12,1
8430,807,2,0,28.0,7,165969.26,3,1.0,0.0,156122.13,1
8431,686,1,0,38.0,2,93569.86,3,0.0,0.0,10137.34,1
8432,555,0,1,51.0,5,0.0,3,1.0,0.0,189122.89,1
8433,768,1,1,48.0,3,122831.58,1,1.0,1.0,24533.89,1
8434,569,1,1,35.0,2,109196.66,3,1.0,0.0,109393.19,1
8435,551,1,1,54.0,5,102994.04,1,1.0,0.0,176680.16,1
8436,619,1,0,42.0,8,132796.04,3,1.0,1.0,191821.35,1
8437,588,2,0,22.0,9,67178.19,1,1.0,1.0,163534.75,1
8438,803,1,0,50.0,8,98173.02,1,0.0,0.0,22457.25,1
8439,408,0,0,84.0,8,87873.39,1,0.0,0.0,188484.52,1
8440,749,2,1,42.0,9,222267.63,1,0.0,0.0,101108.85,1
8441,569,1,0,42.0,9,146100.75,1,1.0,0.0,32574.01,1
8442,698,2,1,45.0,5,164450.94,1,1.0,0.0,141970.02,1
8443,656,2,0,34.0,6,59877.33,1,1.0,0.0,14032.62,1
8444,710,1,0,46.0,10,120530.34,1,1.0,0.0,166586.99,1
8445,646,2,1,31.0,2,0.0,1,1.0,1.0,170821.43,1
8446,691,0,0,31.0,5,40915.55,1,1.0,0.0,126213.84,1
8447,688,2,0,35.0,6,0.0,1,1.0,0.0,25488.43,1
8448,655,1,1,34.0,7,118028.35,1,1.0,0.0,51226.32,1
8449,597,0,0,53.0,4,88381.21,1,1.0,0.0,69384.71,1
8450,511,2,0,66.0,4,0.0,1,1.0,0.0,1643.11,1
8451,663,2,1,52.0,0,136298.65,1,1.0,0.0,144593.3,1
8452,534,0,1,62.0,2,0.0,2,0.0,0.0,42763.12,1
8453,691,1,0,41.0,8,109153.96,3,1.0,1.0,148848.76,1
8454,724,0,1,31.0,5,0.0,1,1.0,0.0,134889.95,1
8455,611,0,0,46.0,5,0.0,1,1.0,0.0,77677.14,1
8456,783,1,0,58.0,3,127539.3,1,1.0,1.0,96590.39,1
8457,526,1,0,35.0,9,118536.4,1,1.0,0.0,40980.87,1
8458,651,1,0,35.0,1,163700.78,3,1.0,1.0,29583.48,1
8459,609,1,0,71.0,6,113317.1,1,1.0,0.0,108258.22,1
8460,598,1,1,59.0,8,118210.42,2,0.0,0.0,60192.14,1
8461,706,1,1,67.0,1,123276.69,2,1.0,1.0,86507.88,1
8462,598,0,1,64.0,1,0.0,2,1.0,0.0,195635.3,1
8463,599,0,1,58.0,4,0.0,1,0.0,0.0,176407.15,1
8464,726,0,1,29.0,7,0.0,2,1.0,1.0,91844.14,1
8465,842,0,0,37.0,4,132446.08,2,1.0,0.0,87071.18,1
8466,578,2,1,40.0,6,63609.92,1,0.0,0.0,74965.61,1
8467,475,0,1,40.0,7,160818.08,1,0.0,1.0,169642.13,1
8468,430,0,0,60.0,7,73937.02,1,1.0,0.0,161937.62,1
8469,731,2,0,40.0,5,171325.98,1,1.0,1.0,159718.27,1
8470,519,2,0,47.0,6,157296.02,2,0.0,0.0,147278.43,1
8471,613,1,0,20.0,0,117356.19,1,0.0,0.0,113557.7,1
8472,670,0,1,36.0,3,0.0,1,1.0,0.0,140754.19,1
8473,745,1,0,28.0,1,111071.36,1,1.0,0.0,73275.96,1
8474,678,0,0,28.0,4,0.0,2,1.0,1.0,144423.17,1
8475,588,1,1,49.0,6,132623.76,3,1.0,0.0,36292.94,1
8476,535,0,1,38.0,2,119272.29,1,0.0,0.0,195896.59,1
8477,446,2,0,45.0,10,125191.69,1,1.0,1.0,128260.86,1
8478,802,0,0,60.0,3,92887.06,1,1.0,0.0,39473.63,1
8479,649,0,0,45.0,5,92786.66,1,1.0,0.0,173365.9,1
8480,623,2,1,46.0,4,0.0,1,1.0,0.0,5549.11,1
8481,550,0,0,40.0,8,150490.32,1,0.0,0.0,166468.21,1
8482,520,0,0,39.0,1,73493.17,1,0.0,1.0,109626.13,1
8483,612,0,0,33.0,9,0.0,1,0.0,0.0,142797.5,1
8484,729,1,1,46.0,5,117837.43,1,1.0,0.0,104016.61,1
8485,545,2,1,36.0,8,73211.12,2,1.0,0.0,89587.34,1
8486,795,2,0,56.0,5,0.0,1,1.0,0.0,35418.69,1
8487,766,1,1,27.0,5,126285.73,1,1.0,0.0,177614.17,1
8488,628,2,0,55.0,7,0.0,3,1.0,0.0,85890.75,1
8489,598,0,0,40.0,2,171178.25,1,1.0,0.0,137980.58,1
8490,740,1,1,40.0,4,114318.78,2,1.0,0.0,129333.69,1
8491,655,1,0,32.0,6,130935.56,1,1.0,0.0,9241.83,1
8492,790,2,1,46.0,8,182364.53,1,0.0,0.0,139266.48,1
8493,825,1,0,35.0,6,118336.95,1,1.0,0.0,26342.33,1
8494,850,0,1,61.0,1,0.0,1,1.0,0.0,53067.83,1
8495,692,1,1,45.0,6,142084.04,4,1.0,0.0,188305.85,1
8496,720,1,0,29.0,7,106230.92,1,1.0,1.0,69903.93,1
8497,799,0,0,63.0,1,110314.21,2,1.0,0.0,37464.0,1
8498,547,1,1,41.0,3,151191.31,1,1.0,0.0,175295.89,1
8499,688,0,1,38.0,7,148045.68,1,1.0,0.0,175479.92,1
8500,491,1,0,68.0,1,95039.12,1,0.0,1.0,116471.14,1
8501,537,1,1,39.0,3,135309.36,1,1.0,0.0,31728.86,1
8502,562,0,1,37.0,2,0.0,1,0.0,1.0,52525.15,1
8503,608,0,0,56.0,10,129255.2,2,1.0,0.0,142492.04,1
8504,792,2,1,47.0,0,0.0,1,1.0,1.0,5557.88,1
8505,655,0,0,59.0,7,0.0,1,1.0,0.0,88958.49,1
8506,711,0,0,38.0,2,129022.06,2,1.0,1.0,14374.86,1
8507,514,1,1,43.0,1,95556.31,1,0.0,1.0,199273.98,1
8508,659,0,1,29.0,6,123192.12,1,1.0,1.0,56971.41,1
8509,620,0,0,70.0,3,87926.24,2,1.0,0.0,33350.26,1
8510,628,1,0,61.0,1,97361.66,1,1.0,1.0,149922.38,1
8511,520,1,1,43.0,3,150805.17,3,0.0,1.0,25333.03,1
8512,665,2,0,42.0,2,156371.61,2,0.0,1.0,156774.94,1
8513,823,2,0,46.0,3,81576.75,1,1.0,1.0,28370.95,1
8514,725,1,1,45.0,8,116917.07,1,0.0,0.0,173464.43,1
8515,586,0,0,60.0,3,47020.65,2,0.0,1.0,63241.21,1
8516,477,0,1,47.0,9,144900.58,1,1.0,0.0,61315.37,1
8517,850,0,1,58.0,8,156652.13,1,0.0,0.0,25899.21,1
8518,655,1,0,44.0,6,146498.76,1,1.0,0.0,64853.51,1
8519,707,0,0,49.0,10,0.0,1,1.0,0.0,82967.97,1
8520,678,1,1,55.0,4,129646.91,1,1.0,1.0,184125.1,1
8521,621,0,0,50.0,5,0.0,2,1.0,0.0,191756.54,1
8522,399,1,1,46.0,2,127655.22,1,1.0,0.0,139994.68,1
8523,484,1,0,55.0,8,149349.58,3,0.0,0.0,137519.92,1
8524,771,2,0,56.0,2,0.0,1,1.0,1.0,25222.6,1
8525,662,2,0,54.0,1,187997.15,1,0.0,0.0,111442.71,1
8526,477,0,1,22.0,5,82559.42,2,0.0,0.0,163112.9,1
8527,550,1,1,52.0,5,121016.23,1,1.0,1.0,41730.37,1
8528,532,0,1,42.0,1,159024.71,1,1.0,0.0,100982.93,1
8529,638,1,0,41.0,9,144326.09,1,1.0,0.0,73979.85,1
8530,500,2,0,50.0,5,0.0,4,1.0,1.0,83866.35,1
8531,584,2,0,50.0,1,0.0,1,0.0,1.0,152567.75,1
8532,738,1,0,29.0,9,139106.19,1,1.0,0.0,141872.05,1
8533,569,2,0,51.0,3,0.0,3,1.0,0.0,75084.96,1
8534,720,0,1,44.0,3,86102.27,1,1.0,0.0,180134.88,1
8535,745,1,1,45.0,10,117231.63,3,1.0,1.0,122381.02,1
8536,637,0,0,63.0,5,0.0,1,1.0,0.0,28092.77,1
8537,736,1,1,57.0,9,95295.39,1,1.0,0.0,28434.44,1
8538,629,0,0,37.0,10,99546.25,3,0.0,1.0,25136.95,1
8539,651,2,0,45.0,8,95922.9,1,1.0,0.0,84782.42,1
8540,669,0,1,25.0,1,157848.53,1,0.0,0.0,37543.93,1
8541,621,2,0,40.0,7,0.0,2,0.0,1.0,131283.6,1
8542,846,0,0,41.0,5,0.0,3,1.0,0.0,3440.47,1
8543,550,1,0,42.0,10,128707.31,1,1.0,0.0,63092.65,1
8544,526,2,0,33.0,8,114634.63,2,1.0,0.0,110114.38,1
8545,736,1,1,50.0,9,116309.01,1,1.0,0.0,185360.4,1
8546,559,2,1,67.0,9,125919.35,1,1.0,0.0,175910.95,1
8547,623,1,1,50.0,7,126608.37,1,0.0,1.0,645.61,1
8548,622,1,0,34.0,7,98675.74,1,1.0,0.0,138906.85,1
8549,623,2,1,46.0,4,0.0,1,1.0,0.0,5549.11,1
8550,755,0,1,41.0,6,104817.41,1,1.0,0.0,126013.58,1
8551,480,1,1,44.0,10,129608.57,1,1.0,0.0,5472.7,1
8552,520,1,1,43.0,3,150805.17,3,0.0,1.0,25333.03,1
8553,637,1,1,51.0,1,104682.83,1,1.0,0.0,55266.96,1
8554,729,1,1,39.0,6,127415.85,1,1.0,1.0,184977.2,1
8555,666,0,1,47.0,2,0.0,1,1.0,0.0,35046.97,1
8556,551,1,1,50.0,1,121399.98,1,0.0,1.0,84508.44,1
8557,727,1,1,59.0,5,152581.06,1,1.0,0.0,71830.1,1
8558,817,1,1,45.0,9,101207.75,1,0.0,0.0,88211.12,1
8559,785,2,0,54.0,1,0.0,2,1.0,0.0,45113.92,1
8560,628,1,0,61.0,1,97361.66,1,1.0,1.0,149922.38,1
8561,682,0,0,42.0,0,0.0,1,0.0,1.0,91981.85,1
8562,595,2,1,35.0,8,0.0,1,1.0,0.0,100015.79,1
8563,651,1,0,35.0,1,163700.78,3,1.0,1.0,29583.48,1
8564,598,0,1,60.0,4,0.0,1,1.0,0.0,197727.14,1
8565,799,1,1,31.0,9,154586.92,1,0.0,1.0,88604.89,1
8566,645,2,1,44.0,8,113755.78,2,1.0,0.0,149756.71,1
8567,479,1,1,35.0,4,138718.92,1,1.0,1.0,47251.79,1
8568,534,0,0,55.0,8,116973.26,3,1.0,0.0,122066.5,1
8569,648,1,0,32.0,8,157138.99,3,1.0,0.0,190994.48,1
8570,567,1,0,49.0,5,134956.02,1,1.0,0.0,93953.84,1
8571,564,1,0,44.0,3,111760.4,3,1.0,1.0,104722.47,1
8572,610,2,1,42.0,6,0.0,2,1.0,0.0,158302.59,1
8573,628,2,1,50.0,8,0.0,1,0.0,0.0,144366.83,1
8574,749,1,1,47.0,9,110022.74,1,0.0,1.0,135655.29,1
8575,722,1,0,48.0,10,138311.76,1,1.0,1.0,3472.63,1
8576,615,2,1,61.0,9,0.0,2,1.0,0.0,150227.85,1
8577,613,1,0,43.0,10,120481.69,1,0.0,0.0,94875.03,1
8578,717,2,0,49.0,1,110864.38,2,1.0,1.0,124532.9,1
8579,610,1,1,49.0,6,113882.33,1,1.0,0.0,195813.81,1
8580,694,1,1,31.0,6,109052.59,2,1.0,1.0,19448.93,1
8581,706,2,1,30.0,6,87609.68,2,0.0,0.0,137674.55,1
8582,649,1,0,37.0,8,114737.26,1,1.0,1.0,106655.88,1
8583,785,0,0,47.0,9,122031.55,1,1.0,1.0,33823.5,1
8584,521,1,1,52.0,5,116497.31,3,0.0,0.0,53793.1,1
8585,734,2,0,43.0,3,55853.33,2,0.0,1.0,94811.85,1
8586,622,1,1,42.0,9,115766.26,1,0.0,0.0,72155.85,1
8587,651,0,1,35.0,7,74623.5,3,1.0,0.0,129451.29,1
8588,611,2,1,52.0,7,0.0,1,0.0,1.0,73585.18,1
8589,548,0,0,32.0,2,172448.77,1,1.0,0.0,188083.77,1
8590,645,1,0,59.0,8,121669.93,2,0.0,0.0,91.75,1
8591,834,1,0,57.0,8,112281.6,3,1.0,0.0,140225.14,1
8592,813,1,1,59.0,2,135078.41,1,1.0,0.0,187636.06,1
8593,688,2,0,33.0,2,0.0,1,0.0,0.0,27557.18,1
8594,707,0,1,40.0,1,0.0,2,1.0,0.0,14090.4,1
8595,739,1,1,45.0,7,102703.62,1,0.0,1.0,147802.94,1
8596,710,1,0,41.0,9,149155.53,2,1.0,0.0,42131.26,1
8597,798,1,0,49.0,5,132571.67,1,1.0,1.0,31686.33,1
8598,599,1,0,49.0,10,143888.22,2,1.0,1.0,166236.38,1
8599,573,2,1,46.0,3,65269.23,1,0.0,1.0,189988.65,1
8600,603,2,1,57.0,6,105000.85,2,1.0,1.0,87412.24,1
8601,700,1,0,40.0,4,148571.07,1,1.0,0.0,189826.96,1
8602,575,1,1,47.0,9,107915.94,2,1.0,1.0,63452.18,1
8603,747,0,0,45.0,1,114959.12,1,1.0,0.0,189362.39,1
8604,717,0,1,36.0,2,148061.89,1,1.0,0.0,179128.69,1
8605,697,0,0,49.0,7,195238.29,4,0.0,1.0,131083.56,1
8606,596,1,1,48.0,2,131326.47,1,0.0,0.0,1140.02,1
8607,641,0,0,48.0,3,147341.43,1,1.0,1.0,157458.61,1
8608,839,0,0,51.0,3,0.0,1,1.0,1.0,69101.23,1
8609,665,0,1,52.0,3,0.0,1,1.0,0.0,116137.01,1
8610,633,2,1,63.0,4,114552.6,1,1.0,0.0,73856.28,1
8611,795,1,0,33.0,9,104552.72,1,1.0,1.0,120853.83,1
8612,669,0,1,25.0,1,157848.53,1,0.0,0.0,37543.93,1
8613,637,1,0,39.0,9,137843.8,1,1.0,1.0,117622.8,1
8614,663,2,1,52.0,0,136298.65,1,1.0,0.0,144593.3,1
8615,620,1,0,25.0,8,141825.88,1,1.0,1.0,73857.94,1
8616,664,2,1,44.0,7,77526.66,3,0.0,0.0,57338.56,1
8617,850,0,1,49.0,6,128663.9,1,1.0,0.0,65769.3,1
8618,688,2,0,33.0,2,0.0,1,0.0,0.0,27557.18,1
8619,663,1,1,49.0,7,116150.65,3,1.0,1.0,84358.71,1
8620,835,0,1,23.0,9,0.0,1,1.0,0.0,19793.73,1
8621,706,1,0,46.0,4,105214.58,1,1.0,0.0,108699.59,1
8622,648,2,0,56.0,6,157559.59,2,1.0,0.0,140991.23,1
8623,667,1,0,37.0,5,92171.35,3,1.0,0.0,178106.34,1
8624,581,1,0,43.0,5,93259.57,3,1.0,0.0,141035.65,1
8625,612,1,0,47.0,6,130024.87,1,1.0,1.0,45750.21,1
8626,740,1,1,40.0,4,114318.78,2,1.0,0.0,129333.69,1
8627,670,0,0,45.0,9,104930.38,1,1.0,0.0,155921.81,1
8628,649,0,0,45.0,5,92786.66,1,1.0,0.0,173365.9,1
8629,737,0,1,36.0,9,0.0,1,0.0,1.0,188670.9,1
8630,660,2,0,42.0,5,0.0,3,1.0,1.0,189016.24,1
8631,594,0,0,56.0,7,0.0,1,1.0,0.0,26215.85,1
8632,663,1,0,36.0,6,77253.5,1,0.0,0.0,35817.97,1
8633,788,1,0,57.0,8,93716.72,1,1.0,1.0,180150.49,1
8634,764,1,0,39.0,9,138341.51,1,1.0,0.0,50072.94,1
8635,629,0,1,46.0,1,130666.2,1,1.0,1.0,161125.67,1
8636,651,2,0,45.0,8,95922.9,1,1.0,0.0,84782.42,1
8637,673,0,0,43.0,5,168069.73,1,1.0,1.0,146992.24,1
8638,603,0,1,51.0,8,186825.57,1,1.0,0.0,93739.71,1
8639,724,1,1,33.0,4,88046.88,1,0.0,1.0,186942.49,1
8640,556,0,0,54.0,4,150005.38,1,1.0,0.0,157015.5,1
8641,758,1,1,68.0,6,112595.85,1,1.0,0.0,35865.44,1
8642,515,1,1,60.0,9,113715.36,1,1.0,0.0,18424.24,1
8643,674,1,1,47.0,6,106901.94,1,1.0,1.0,2079.2,1
8644,604,0,1,53.0,8,144453.75,1,1.0,0.0,190998.96,1
8645,637,2,0,45.0,2,157929.45,1,1.0,1.0,145134.49,1
8646,658,2,0,31.0,2,36566.96,1,1.0,0.0,103644.98,1
8647,656,0,0,48.0,9,0.0,2,1.0,1.0,85240.61,1
8648,619,0,1,44.0,3,116967.68,1,1.0,0.0,5075.17,1
8649,793,2,1,52.0,2,0.0,1,1.0,0.0,159123.82,1
8650,763,1,1,31.0,7,143966.3,2,1.0,1.0,140262.96,1
8651,578,1,0,31.0,5,102088.68,4,0.0,0.0,187866.21,1
8652,738,1,1,43.0,9,121152.05,2,1.0,0.0,64166.7,1
8653,480,1,1,44.0,10,129608.57,1,1.0,0.0,5472.7,1
8654,683,1,0,43.0,4,115888.04,1,1.0,1.0,117349.19,1
8655,494,2,0,41.0,2,69974.66,2,1.0,0.0,188426.13,1
8656,613,1,0,51.0,7,147262.11,1,1.0,1.0,53630.9,1
8657,589,2,0,45.0,1,0.0,1,0.0,0.0,125939.22,1
8658,672,1,1,40.0,10,102980.44,1,1.0,0.0,1285.81,1
8659,579,2,0,35.0,1,129490.36,2,0.0,1.0,8590.83,1
8660,510,2,0,38.0,4,0.0,1,1.0,0.0,118913.53,1
8661,675,1,0,33.0,0,141816.25,1,1.0,0.0,64815.05,1
8662,545,1,0,37.0,8,114754.08,1,1.0,0.0,136050.44,1
8663,651,0,1,45.0,1,0.0,1,1.0,0.0,67740.08,1
8664,775,1,0,38.0,4,125212.65,2,1.0,1.0,15795.88,1
8665,570,0,0,58.0,8,0.0,1,0.0,1.0,116503.92,1
8666,655,0,0,50.0,10,0.0,4,1.0,0.0,179267.94,1
8667,560,0,1,49.0,4,0.0,1,1.0,1.0,100075.1,1
8668,603,0,0,48.0,5,0.0,1,1.0,0.0,100478.6,1
8669,603,2,0,56.0,5,90778.76,2,1.0,0.0,162223.67,1
8670,625,0,1,36.0,9,108546.16,3,1.0,0.0,133807.77,1
8671,762,1,1,34.0,4,88815.56,2,1.0,0.0,68562.26,1
8672,603,2,1,57.0,6,105000.85,2,1.0,1.0,87412.24,1
8673,435,0,1,54.0,3,0.0,1,1.0,0.0,156910.46,1
8674,700,1,0,59.0,5,137648.41,1,1.0,0.0,142977.05,1
8675,638,1,0,53.0,1,123916.67,1,1.0,0.0,16657.68,1
8676,523,1,1,41.0,0,119276.31,1,0.0,0.0,122284.38,1
8677,679,0,0,43.0,4,0.0,3,1.0,0.0,115136.51,1
8678,729,1,1,46.0,5,117837.43,1,1.0,0.0,104016.61,1
8679,787,1,1,43.0,0,132217.45,1,1.0,0.0,20955.03,1
8680,628,0,0,31.0,5,0.0,1,0.0,0.0,147963.07,1
8681,642,1,0,36.0,2,124495.98,3,1.0,1.0,57904.22,1
8682,686,0,1,41.0,5,128876.71,3,1.0,1.0,106939.34,1
8683,634,1,0,56.0,3,116251.24,1,0.0,1.0,42429.88,1
8684,630,1,1,29.0,6,131354.39,1,0.0,1.0,9324.31,1
8685,597,1,0,39.0,8,162532.14,3,1.0,0.0,36051.46,1
8686,689,0,1,22.0,4,136444.25,1,1.0,0.0,51980.25,1
8687,770,0,0,68.0,2,183555.24,1,0.0,0.0,159557.28,1
8688,599,2,0,39.0,4,0.0,1,1.0,0.0,194273.2,1
8689,546,1,0,58.0,3,106458.31,4,1.0,0.0,128881.87,1
8690,637,1,0,39.0,9,137843.8,1,1.0,1.0,117622.8,1
8691,586,0,0,43.0,8,132558.26,1,1.0,0.0,67046.83,1
8692,722,2,1,43.0,1,0.0,1,1.0,0.0,44560.17,1
8693,444,0,1,45.0,6,0.0,1,1.0,0.0,130009.85,1
8694,650,0,0,64.0,7,142028.36,1,1.0,0.0,32275.09,1
8695,627,1,0,35.0,2,137852.96,1,1.0,1.0,172269.21,1
8696,565,0,1,55.0,4,118803.35,2,1.0,1.0,128124.7,1
8697,740,2,1,43.0,9,0.0,1,1.0,0.0,199290.68,1
8698,500,2,0,50.0,5,0.0,4,1.0,1.0,83866.35,1
8699,735,0,0,38.0,1,0.0,3,0.0,0.0,92220.12,1
8700,715,1,0,37.0,9,105489.31,1,0.0,0.0,143096.49,1
8701,482,1,1,45.0,7,156353.46,1,1.0,0.0,72643.95,1
8702,653,1,1,41.0,1,104584.11,1,1.0,0.0,15126.32,1
8703,751,0,0,48.0,9,0.0,1,1.0,0.0,137508.42,1
8704,767,1,0,35.0,6,132253.22,1,1.0,0.0,115566.57,1
8705,612,1,1,30.0,9,142910.15,1,1.0,0.0,105890.55,1
8706,556,0,0,54.0,4,150005.38,1,1.0,0.0,157015.5,1
8707,705,1,0,54.0,3,125889.3,3,1.0,0.0,96013.5,1
8708,556,1,1,42.0,0,115915.53,2,0.0,1.0,125435.47,1
8709,685,0,0,40.0,7,0.0,1,1.0,0.0,72852.74,1
8710,622,1,0,58.0,7,116922.25,1,1.0,0.0,120415.61,1
8711,567,0,0,41.0,9,137891.35,1,1.0,0.0,142009.46,1
8712,658,0,1,42.0,8,102870.93,1,0.0,1.0,103764.55,1
8713,630,2,0,39.0,7,135483.17,1,1.0,0.0,140881.2,1
8714,670,0,1,36.0,3,0.0,1,1.0,0.0,140754.19,1
8715,667,2,1,71.0,4,137260.78,1,0.0,1.0,94433.08,1
8716,511,0,0,46.0,1,0.0,1,1.0,1.0,115779.48,1
8717,744,2,0,46.0,1,0.0,3,1.0,1.0,177431.59,1
8718,727,0,1,61.0,0,128213.96,2,1.0,1.0,188729.08,1
8719,609,0,1,48.0,1,108019.27,3,1.0,1.0,184524.65,1
8720,673,0,0,34.0,8,42157.08,1,1.0,0.0,20598.59,1
8721,622,2,0,46.0,4,107073.27,2,1.0,1.0,30984.59,1
8722,589,0,1,37.0,7,85146.48,2,1.0,0.0,86490.09,1
8723,762,2,0,60.0,10,168920.75,1,1.0,0.0,31445.03,1
8724,607,2,0,62.0,8,108004.64,1,1.0,1.0,23386.77,1
8725,651,1,0,34.0,10,148962.46,1,1.0,0.0,66389.43,1
8726,607,0,0,48.0,4,112070.86,3,1.0,0.0,173568.3,1
8727,839,1,1,47.0,2,136911.07,1,1.0,1.0,168184.62,1
8728,683,1,0,43.0,4,115888.04,1,1.0,1.0,117349.19,1
8729,674,0,1,18.0,7,0.0,2,1.0,1.0,55753.12,1
8730,580,1,0,38.0,1,128218.47,1,1.0,0.0,125953.83,1
8731,559,2,1,24.0,3,114739.92,1,1.0,0.0,85891.02,1
8732,421,1,1,28.0,8,122384.22,3,1.0,1.0,89017.38,1
8733,549,1,1,41.0,9,95020.8,3,1.0,1.0,131710.59,1
8734,657,2,1,36.0,8,188241.05,2,0.0,0.0,183058.51,1
8735,529,2,1,38.0,7,99842.5,2,1.0,0.0,90256.06,1
8736,443,0,0,54.0,3,138547.97,1,1.0,1.0,70196.23,1
8737,644,1,0,32.0,8,141528.88,1,1.0,1.0,167087.34,1
8738,716,1,1,50.0,2,119655.77,1,1.0,1.0,12944.17,1
8739,696,1,1,49.0,5,97036.22,2,1.0,0.0,152450.84,1
8740,624,0,1,55.0,7,118793.6,1,1.0,1.0,95022.02,1
8741,595,1,1,46.0,5,142360.62,2,1.0,0.0,48421.4,1
8742,466,1,0,47.0,5,102085.72,1,1.0,1.0,183536.24,1
8743,698,0,1,57.0,6,136325.48,2,1.0,1.0,72549.27,1
8744,682,0,1,55.0,9,0.0,1,1.0,0.0,153356.8,1
8745,582,0,0,38.0,9,135979.01,4,1.0,1.0,76582.95,1
8746,625,0,0,36.0,3,0.0,2,1.0,0.0,41295.1,1
8747,731,1,1,37.0,3,116880.53,1,0.0,0.0,172718.35,1
8748,652,0,0,31.0,3,103696.97,3,0.0,0.0,155221.05,1
8749,792,1,0,59.0,9,101609.77,1,0.0,0.0,161479.19,1
8750,750,2,1,22.0,3,121681.82,1,1.0,0.0,128643.35,1
8751,681,1,1,42.0,3,118199.97,2,1.0,0.0,9452.88,1
8752,668,1,1,47.0,7,106854.21,1,0.0,1.0,157959.02,1
8753,632,2,1,37.0,1,138207.08,1,1.0,0.0,60778.11,1
8754,657,1,1,57.0,8,107174.58,1,1.0,1.0,126369.55,1
8755,671,1,0,47.0,7,114603.76,2,1.0,0.0,153194.32,1
8756,680,1,1,34.0,6,146422.22,1,1.0,0.0,67142.97,1
8757,678,1,1,55.0,4,129646.91,1,1.0,1.0,184125.1,1
8758,670,2,0,65.0,1,0.0,1,1.0,1.0,177655.68,1
8759,556,1,1,37.0,9,145018.64,2,1.0,0.0,90928.02,1
8760,829,1,1,28.0,3,132405.52,3,1.0,0.0,104889.2,1
8761,569,1,0,28.0,3,100032.52,1,1.0,0.0,5159.21,1
8762,644,1,0,40.0,4,77270.08,2,1.0,1.0,115800.1,1
8763,447,0,1,41.0,3,0.0,4,1.0,1.0,197490.39,1
8764,710,1,0,46.0,10,120530.34,1,1.0,0.0,166586.99,1
8765,824,0,1,26.0,7,146266.0,1,1.0,0.0,21903.62,1
8766,598,0,1,48.0,6,120682.53,1,1.0,0.0,30635.52,1
8767,737,2,0,39.0,7,130051.66,2,0.0,0.0,55356.39,1
8768,550,1,0,42.0,10,128707.31,1,1.0,0.0,63092.65,1
8769,697,0,0,42.0,1,0.0,1,1.0,0.0,1262.83,1
8770,577,2,1,43.0,8,79757.21,1,1.0,0.0,135650.72,1
8771,552,1,1,33.0,3,144962.74,1,1.0,0.0,58844.84,1
8772,595,1,1,46.0,5,142360.62,2,1.0,0.0,48421.4,1
8773,514,1,1,43.0,1,95556.31,1,0.0,1.0,199273.98,1
8774,694,2,0,35.0,7,0.0,1,1.0,0.0,133570.43,1
8775,699,1,0,54.0,3,111009.32,1,1.0,1.0,155905.79,1
8776,710,0,1,43.0,9,128284.45,1,1.0,0.0,32996.89,1
8777,742,0,0,28.0,2,191864.51,1,1.0,0.0,108457.99,1
8778,753,1,1,44.0,3,138076.47,1,1.0,0.0,15523.09,1
8779,751,1,0,51.0,7,148074.79,1,1.0,0.0,146411.41,1
8780,756,0,1,62.0,3,0.0,1,1.0,1.0,11199.04,1
8781,750,1,1,40.0,5,168286.81,3,1.0,0.0,20451.99,1
8782,623,0,1,45.0,0,0.0,1,1.0,0.0,196533.72,1
8783,618,0,1,37.0,5,0.0,1,0.0,1.0,178705.45,1
8784,439,2,1,52.0,3,96196.24,4,1.0,0.0,198874.52,1
8785,477,1,0,24.0,2,95675.62,2,0.0,0.0,162699.7,1
8786,698,0,1,57.0,6,136325.48,2,1.0,1.0,72549.27,1
8787,696,0,1,52.0,6,139781.06,1,1.0,0.0,27445.4,1
8788,618,1,0,54.0,4,118449.21,1,1.0,1.0,133573.29,1
8789,586,0,0,46.0,0,0.0,3,0.0,1.0,131553.82,1
8790,742,1,0,36.0,2,129748.54,2,0.0,0.0,47271.61,1
8791,631,0,1,33.0,7,0.0,1,1.0,1.0,58043.02,1
8792,675,0,0,38.0,6,68065.8,1,0.0,0.0,138777.0,1
8793,806,1,1,30.0,8,168078.83,1,1.0,0.0,85028.36,1
8794,535,0,1,38.0,2,119272.29,1,0.0,0.0,195896.59,1
8795,678,0,1,60.0,8,185648.56,1,0.0,0.0,192156.54,1
8796,633,0,0,47.0,0,0.0,1,1.0,1.0,6342.84,1
8797,640,2,1,43.0,9,172478.15,1,1.0,0.0,191084.4,1
8798,445,2,1,62.0,1,64119.38,1,1.0,1.0,76569.64,1
8799,595,0,0,53.0,7,0.0,2,1.0,0.0,41371.68,1
8800,651,1,0,42.0,1,116646.76,1,1.0,0.0,44731.8,1
8801,793,1,1,54.0,2,128966.13,1,0.0,0.0,18633.4,1
